m2_price,construction_year,surface,floor,no_rooms,district_Bemowo,district_Bielany,district_Mokotow,district_Ochota,district_Praga,district_Srodmiescie,district_Ursus,district_Ursynow,district_Wola,district_Zoliborz
4452,2000,40,10,1,False,False,True,False,False,False,False,False,False,False
3401,1975,75,1,3,False,False,False,False,False,False,True,False,False,False
2914,1980,44,10,1,False,False,False,False,False,False,False,True,False,False
3505,1972,34,5,1,False,False,False,False,False,False,True,False,False,False
5665,2001,84,4,4,False,False,False,False,False,True,False,False,False,False
4083,2009,67,10,3,False,False,True,False,False,False,False,False,False,False
4618,2005,93,2,3,False,False,False,True,False,False,False,False,False,False
4450,1989,60,1,3,False,False,False,True,False,False,False,False,False,False
3456,1999,149,7,5,False,False,False,True,False,False,False,False,False,False
4405,1956,150,3,6,False,False,False,False,False,True,False,False,False,False
5454,1971,60,3,3,False,False,False,False,False,True,False,False,False,False
3589,2004,86,4,3,False,False,False,False,False,False,False,False,True,False
3403,2004,90,5,4,False,False,False,False,False,False,False,True,False,False
2320,2004,143,10,5,False,False,False,False,False,False,False,False,True,False
3724,1959,63,8,3,False,False,False,False,False,False,False,False,False,True
3075,1991,147,5,5,False,False,False,False,False,False,False,False,False,True
3501,1954,40,4,2,True,False,False,False,False,False,False,False,False,False
3386,1955,66,2,3,False,False,False,False,False,False,False,True,False,False
2955,1966,95,3,4,False,False,False,False,False,False,False,False,True,False
4587,1928,71,5,2,False,False,False,True,False,False,False,False,False,False
4114,1999,119,4,4,False,False,False,False,False,False,False,False,False,True
2114,1961,144,6,5,False,True,False,False,False,False,False,False,False,False
2600,1940,85,8,3,False,False,False,False,True,False,False,False,False,False
3027,2010,122,5,5,True,False,False,False,False,False,False,False,False,False
4446,1926,30,2,1,False,False,False,False,False,False,True,False,False,False
3775,2007,78,3,3,False,False,False,False,False,False,False,True,False,False
3529,1946,67,1,2,False,False,False,False,False,False,True,False,False,False
2495,1956,76,10,3,False,False,False,False,False,False,False,True,False,False
3156,1999,99,7,3,False,False,False,False,False,False,False,False,True,False
2742,1932,141,6,5,False,False,False,False,False,False,True,False,False,False
4303,2008,25,4,1,False,False,False,False,False,False,False,True,False,False
2859,1964,124,1,4,False,False,False,False,False,False,False,False,True,False
3106,1961,69,5,2,False,False,False,False,False,False,False,False,True,False
2108,1985,144,6,5,False,False,False,False,False,False,True,False,False,False
4193,2007,61,1,2,False,False,False,False,True,False,False,False,False,False
3211,1981,89,1,4,False,False,False,False,False,False,False,True,False,False
3548,2003,125,9,4,False,False,False,False,False,False,False,False,False,True
5838,1996,56,6,2,False,False,False,False,False,True,False,False,False,False
4249,1952,130,7,5,False,False,False,False,False,True,False,False,False,False
3841,1969,71,6,3,False,False,False,False,False,False,False,False,False,True
4074,1987,78,3,3,False,False,True,False,False,False,False,False,False,False
3314,1947,74,2,3,True,False,False,False,False,False,False,False,False,False
3353,1993,25,7,2,False,True,False,False,False,False,False,False,False,False
4010,1933,59,3,2,False,False,False,False,False,False,False,True,False,False
3037,1938,51,7,3,False,True,False,False,False,False,False,False,False,False
3182,1973,62,5,2,True,False,False,False,False,False,False,False,False,False
3999,1998,85,9,3,False,False,False,True,False,False,False,False,False,False
2879,1937,117,1,5,False,False,False,False,False,False,False,True,False,False
2761,1970,109,3,5,False,True,False,False,False,False,False,False,False,False
3739,1959,76,6,4,False,False,False,False,False,False,False,False,False,True
3432,1983,57,3,2,False,False,False,False,False,False,True,False,False,False
3150,2009,115,5,4,False,False,False,False,False,False,False,False,True,False
3696,1929,90,2,4,False,False,False,False,True,False,False,False,False,False
2692,1989,111,4,4,False,False,False,False,False,False,True,False,False,False
3979,1958,22,1,2,False,False,False,False,False,False,True,False,False,False
3489,1987,106,5,5,False,False,True,False,False,False,False,False,False,False
3448,1970,105,6,4,False,False,True,False,False,False,False,False,False,False
2587,2005,121,10,4,False,True,False,False,False,False,False,False,False,False
3377,2002,67,8,3,False,False,False,False,False,False,True,False,False,False
4096,1994,20,9,2,False,False,False,False,False,False,False,False,False,True
2787,1973,61,9,2,False,False,False,False,False,False,False,True,False,False
2626,1970,127,3,4,False,False,False,False,False,False,False,False,True,False
2154,1970,140,6,5,False,False,False,False,False,False,False,True,False,False
2690,1931,121,9,4,False,False,False,False,True,False,False,False,False,False
3868,1945,148,9,5,False,False,False,False,False,True,False,False,False,False
2575,2008,127,9,5,False,False,False,False,False,False,True,False,False,False
3617,1968,43,3,1,False,False,False,False,False,False,True,False,False,False
3542,1948,106,5,4,False,False,False,False,False,False,False,False,False,True
2759,1980,54,10,2,True,False,False,False,False,False,False,False,False,False
2088,1945,126,8,5,True,False,False,False,False,False,False,False,False,False
3374,1944,23,7,2,False,True,False,False,False,False,False,False,False,False
4019,1945,73,4,3,False,False,False,False,False,False,False,False,False,True
3615,1966,124,2,5,False,False,False,False,False,False,False,False,False,True
3080,1922,87,9,3,False,False,False,False,False,False,True,False,False,False
3293,1962,81,10,4,False,False,True,False,False,False,False,False,False,False
2257,1953,114,8,4,False,False,False,False,False,False,True,False,False,False
6328,2004,52,1,3,False,False,False,False,False,True,False,False,False,False
3593,1929,136,7,5,False,False,False,False,False,False,False,False,False,True
3741,1924,31,9,1,False,False,False,False,False,False,False,False,True,False
3149,1963,40,8,1,False,False,False,False,False,False,True,False,False,False
3065,1954,24,10,2,False,False,False,False,True,False,False,False,False,False
3228,1975,137,4,6,False,False,False,False,False,False,False,False,False,True
3524,1955,63,10,3,False,False,True,False,False,False,False,False,False,False
3183,1957,42,7,2,False,True,False,False,False,False,False,False,False,False
3129,1931,72,10,3,False,False,False,False,True,False,False,False,False,False
3551,1929,130,8,5,False,False,False,True,False,False,False,False,False,False
5330,1960,57,5,2,False,False,False,False,False,True,False,False,False,False
3750,1971,40,2,1,False,False,False,False,True,False,False,False,False,False
3101,2007,110,6,4,False,False,False,False,False,False,False,True,False,False
3123,2004,103,7,3,False,False,False,False,True,False,False,False,False,False
3580,1922,102,2,4,False,False,False,False,True,False,False,False,False,False
5532,1985,62,2,3,False,False,False,False,False,True,False,False,False,False
3464,1945,104,6,4,False,False,False,False,False,False,False,False,False,True
4828,1934,72,2,3,False,False,False,True,False,False,False,False,False,False
3355,1944,25,7,2,False,False,False,False,False,False,False,True,False,False
4155,2004,60,1,3,False,False,False,False,False,False,True,False,False,False
5810,1971,24,4,1,False,False,False,False,False,True,False,False,False,False
1929,1947,142,8,5,False,False,False,False,False,False,False,False,True,False
2390,1980,106,7,5,False,False,False,False,False,False,False,False,True,False
2740,1982,56,10,2,False,False,False,False,True,False,False,False,False,False
4404,1980,60,2,2,False,False,False,True,False,False,False,False,False,False
3710,1987,64,8,3,False,False,True,False,False,False,False,False,False,False
2894,1936,51,9,2,False,False,False,False,True,False,False,False,False,False
2101,1973,145,6,5,False,True,False,False,False,False,False,False,False,False
4596,1999,25,10,1,False,False,False,False,False,False,False,False,False,True
2570,1985,138,2,5,False,False,False,False,False,False,False,False,True,False
4891,1983,26,1,1,False,False,False,True,False,False,False,False,False,False
2657,1983,69,9,3,False,True,False,False,False,False,False,False,False,False
2576,1959,107,5,5,False,True,False,False,False,False,False,False,False,False
2545,1959,141,2,5,False,False,False,False,False,False,False,True,False,False
2833,1963,87,5,4,False,False,False,False,True,False,False,False,False,False
6006,1960,34,1,1,False,False,False,False,False,True,False,False,False,False
4408,1964,124,6,5,False,False,False,False,False,True,False,False,False,False
3392,1972,61,3,2,False,False,False,False,False,False,False,False,True,False
1607,1985,149,10,6,False,False,False,False,True,False,False,False,False,False
2238,1948,136,5,6,True,False,False,False,False,False,False,False,False,False
4668,1922,98,1,3,False,False,True,False,False,False,False,False,False,False
2666,1948,113,4,4,False,False,False,False,False,False,False,True,False,False
2760,1941,114,3,4,False,False,False,False,True,False,False,False,False,False
4731,1937,117,4,4,False,False,False,False,False,True,False,False,False,False
4768,1949,23,2,2,False,False,False,False,False,False,False,False,False,True
3486,1982,106,5,5,False,False,False,False,False,False,False,False,False,True
1808,1980,144,9,5,False,True,False,False,False,False,False,False,False,False
3498,1949,120,4,4,False,False,False,True,False,False,False,False,False,False
2564,1961,149,1,5,False,False,False,False,True,False,False,False,False,False
4067,1922,93,7,4,False,False,False,False,False,False,False,False,False,True
3477,1968,27,6,1,False,True,False,False,False,False,False,False,False,False
2048,1957,140,7,5,False,False,False,False,False,False,False,True,False,False
4065,1925,74,10,2,False,False,False,True,False,False,False,False,False,False
5139,1978,91,3,3,False,False,False,False,False,True,False,False,False,False
6355,1921,44,2,2,False,False,False,False,False,True,False,False,False,False
3422,1921,48,10,2,True,False,False,False,False,False,False,False,False,False
3098,1980,85,3,3,True,False,False,False,False,False,False,False,False,False
4192,1942,36,7,1,False,False,False,False,False,False,False,False,False,True
3327,1992,112,6,5,False,False,True,False,False,False,False,False,False,False
